T, HRS, LRS, cba1_sd, cba2_sd, test_acc2
0.2, 18000, 500, 0.08797718387651442, 0.022447834323382463, 0.8501999974250793
0.25, 18000, 500, 0.109971479845643, 0.028059792904228078, 0.8463000059127808
0.3, 18000, 500, 0.1319657758147716, 0.03367175148507369, 0.8453999757766724
0.35, 18000, 500, 0.1539600717839002, 0.03928371006591931, 0.8370000123977661
0.4, 18000, 500, 0.17595436775302883, 0.044895668646764926, 0.8346999883651733
0.45, 18000, 500, 0.19794866372215741, 0.05050762722761054, 0.8357999920845032
0.5, 18000, 500, 0.219942959691286, 0.056119585808456156, 0.8285999894142151
0.55, 18000, 500, 0.2419372556604146, 0.06173154438930177, 0.824400007724762
0.6, 18000, 500, 0.2639315516295432, 0.06734350297014738, 0.8212000131607056
0.65, 18000, 500, 0.2859258475986718, 0.07295546155099301, 0.8187999725341797
0.7, 18000, 500, 0.3079201435678004, 0.07856742013183862, 0.8137999773025513
0.75, 18000, 500, 0.32991443953692906, 0.08417937871268423, 0.8082000017166138
0.8, 18000, 500, 0.35190873550605767, 0.08979133729352985, 0.8004999756813049
0.85, 18000, 500, 0.3739030314751862, 0.09540329587437545, 0.7958999872207642
0.9, 18000, 500, 0.39589732744431483, 0.10101525445522108, 0.7850000262260437
0.95, 18000, 500, 0.41789162341344344, 0.10662721303606669, 0.7796000242233276
0.0, 19000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 19000, 500, 0.020836701444437618, 0.005316592339748479, 0.8525000214576721
0.1, 19000, 500, 0.041673402888875236, 0.010633184679496957, 0.8514999747276306
0.15, 19000, 500, 0.06251010433331286, 0.01594977701924543, 0.8500000238418579
0.2, 19000, 500, 0.08334680577775047, 0.021266369358993915, 0.8492000102996826
0.25, 19000, 500, 0.1041835072221881, 0.02658296169874239, 0.8500000238418579
0.3, 19000, 500, 0.12502020866662572, 0.03189955403849086, 0.8443999886512756
0.35, 19000, 500, 0.14585691011106336, 0.03721614637823935, 0.8400999903678894
0.4, 19000, 500, 0.16669361155550094, 0.04253273871798783, 0.8385999798774719
0.45, 19000, 500, 0.18753031299993858, 0.047849331057736304, 0.8348000049591064
0.5, 19000, 500, 0.2083670144443762, 0.05316592339748478, 0.8309000134468079
0.55, 19000, 500, 0.22920371588881383, 0.05848251573723325, 0.8258000016212463
0.6, 19000, 500, 0.25004041733325144, 0.06379910807698172, 0.8270000219345093
0.65, 19000, 500, 0.27087711877768905, 0.06911570041673022, 0.8184999823570251
0.7, 19000, 500, 0.2917138202221267, 0.0744322927564787, 0.8162999749183655
0.75, 19000, 500, 0.3125505216665644, 0.07974888509622717, 0.8125
0.8, 19000, 500, 0.3333872231110019, 0.08506547743597566, 0.8062999844551086
0.85, 19000, 500, 0.35422392455543955, 0.09038206977572412, 0.7943999767303467
0.9, 19000, 500, 0.37506062599987716, 0.09569866211547261, 0.7975000143051147
0.95, 19000, 500, 0.39589732744431483, 0.10101525445522107, 0.7882000207901001
0.0, 20000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 20000, 500, 0.019794866372215742, 0.005050762722761054, 0.8533999919891357
0.1, 20000, 500, 0.039589732744431484, 0.010101525445522107, 0.8517000079154968
0.15, 20000, 500, 0.059384599116647216, 0.015152288168283162, 0.8508999943733215
0.2, 20000, 500, 0.07917946548886297, 0.020203050891044214, 0.8485999703407288
0.25, 20000, 500, 0.09897433186107871, 0.025253813613805267, 0.8481000065803528
0.3, 20000, 500, 0.11876919823329443, 0.030304576336566323, 0.8485999703407288
0.35, 20000, 500, 0.13856406460551016, 0.035355339059327376, 0.8428999781608582
0.4, 20000, 500, 0.15835893097772594, 0.04040610178208843, 0.8438000082969666
0.45, 20000, 500, 0.17815379734994166, 0.04545686450484949, 0.8396999835968018
0.5, 20000, 500, 0.19794866372215741, 0.050507627227610534, 0.8378999829292297
0.55, 20000, 500, 0.21774353009437314, 0.0555583899503716, 0.835099995136261
0.6, 20000, 500, 0.23753839646658886, 0.060609152673132646, 0.8310999870300293
0.65, 20000, 500, 0.2573332628388046, 0.0656599153958937, 0.8256000280380249
0.7, 20000, 500, 0.2771281292110203, 0.07071067811865475, 0.8220000267028809
0.75, 20000, 500, 0.29692299558323615, 0.07576144084141581, 0.8108999729156494
0.8, 20000, 500, 0.3167178619554519, 0.08081220356417686, 0.8129000067710876
0.85, 20000, 500, 0.33651272832766754, 0.0858629662869379, 0.7983999848365784
0.9, 20000, 500, 0.3563075946998833, 0.09091372900969898, 0.8011999726295471
0.95, 20000, 500, 0.37610246107209905, 0.09596449173246002, 0.7928000092506409
0.0, 21000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 21000, 500, 0.018852253687824515, 0.004810250212153385, 0.8529999852180481
0.1, 21000, 500, 0.03770450737564903, 0.00962050042430677, 0.8508999943733215
0.15, 21000, 500, 0.056556761063473536, 0.014430750636460153, 0.8490999937057495
0.2, 21000, 500, 0.07540901475129806, 0.01924100084861354, 0.8513000011444092
0.25, 21000, 500, 0.09426126843912257, 0.024051251060766922, 0.8468999862670898
0.3, 21000, 500, 0.11311352212694707, 0.028861501272920306, 0.8446999788284302
0.35, 21000, 500, 0.1319657758147716, 0.03367175148507369, 0.8452000021934509
0.4, 21000, 500, 0.15081802950259612, 0.03848200169722708, 0.843999981880188
0.45, 21000, 500, 0.16967028319042063, 0.043292251909380464, 0.842199981212616
0.5, 21000, 500, 0.18852253687824513, 0.048102502121533844, 0.8349000215530396
0.55, 21000, 500, 0.20737479056606967, 0.05291275233368724, 0.8345999717712402
0.6, 21000, 500, 0.22622704425389414, 0.05772300254584061, 0.8313999772071838
0.65, 21000, 500, 0.24507929794171865, 0.06253325275799401, 0.8226000070571899
0.7, 21000, 500, 0.2639315516295432, 0.06734350297014738, 0.8191999793052673
0.75, 21000, 500, 0.28278380531736774, 0.07215375318230077, 0.8169000148773193
0.8, 21000, 500, 0.30163605900519225, 0.07696400339445417, 0.8169999718666077
0.85, 21000, 500, 0.32048831269301675, 0.08177425360660753, 0.8069999814033508
0.9, 21000, 500, 0.33934056638084126, 0.08658450381876093, 0.8083000183105469
0.95, 21000, 500, 0.3581928200686657, 0.09139475403091431, 0.7973999977111816
0.0, 22000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 22000, 500, 0.017995333065650675, 0.004591602475237322, 0.8521999716758728
0.1, 22000, 500, 0.03599066613130135, 0.009183204950474644, 0.8511999845504761
0.15, 22000, 500, 0.05398599919695201, 0.013774807425711964, 0.8518000245094299
0.2, 22000, 500, 0.0719813322626027, 0.018366409900949288, 0.8507999777793884
0.25, 22000, 500, 0.08997666532825335, 0.02295801237618661, 0.8439000248908997
0.3, 22000, 500, 0.10797199839390402, 0.027549614851423928, 0.8467000126838684
0.35, 22000, 500, 0.1259673314595547, 0.03214121732666125, 0.8460000157356262
0.4, 22000, 500, 0.1439626645252054, 0.036732819801898575, 0.840399980545044
0.45, 22000, 500, 0.16195799759085605, 0.0413244222771359, 0.8422999978065491
0.5, 22000, 500, 0.1799533306565067, 0.04591602475237322, 0.838699996471405
0.55, 22000, 500, 0.19794866372215741, 0.05050762722761054, 0.8374000191688538
0.6, 22000, 500, 0.21594399678780804, 0.055099229702847856, 0.8335999846458435
0.65, 22000, 500, 0.23393932985345872, 0.05969083217808519, 0.8281999826431274
0.7, 22000, 500, 0.2519346629191094, 0.0642824346533225, 0.8215000033378601
0.75, 22000, 500, 0.26992999598476014, 0.06887403712855983, 0.8230999708175659
0.8, 22000, 500, 0.2879253290504108, 0.07346563960379715, 0.8179000020027161
0.85, 22000, 500, 0.30592066211606145, 0.07805724207903446, 0.8073999881744385
0.9, 22000, 500, 0.3239159951817121, 0.0826488445542718, 0.8138999938964844
0.95, 22000, 500, 0.34191132824736276, 0.0872404470295091, 0.805400013923645
0.0, 23000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 23000, 500, 0.0172129272801876, 0.004391967585009612, 0.8557000160217285
0.1, 23000, 500, 0.0344258545603752, 0.008783935170019224, 0.8526999950408936
0.15, 23000, 500, 0.051638781840562795, 0.013175902755028834, 0.852400004863739
0.2, 23000, 500, 0.0688517091207504, 0.017567870340038448, 0.8482999801635742
0.25, 23000, 500, 0.08606463640093799, 0.02195983792504806, 0.8471999764442444
0.3, 23000, 500, 0.10327756368112559, 0.02635180551005767, 0.8507999777793884
0.35, 23000, 500, 0.12049049096131317, 0.030743773095067286, 0.8424000144004822
0.4, 23000, 500, 0.1377034182415008, 0.035135740680076896, 0.8442999720573425
0.45, 23000, 500, 0.1549163455216884, 0.03952770826508651, 0.8432999849319458
0.5, 23000, 500, 0.17212927280187598, 0.04391967585009612, 0.8366000056266785
0.55, 23000, 500, 0.18934220008206362, 0.04831164343510574, 0.8381999731063843
0.6, 23000, 500, 0.20655512736225118, 0.05270361102011534, 0.8363999724388123
0.65, 23000, 500, 0.2237680546424388, 0.05709557860512497, 0.8306999802589417
0.7, 23000, 500, 0.24098098192262635, 0.06148754619013457, 0.8273000121116638
0.75, 23000, 500, 0.258193909202814, 0.06587951377514419, 0.82669997215271
0.8, 23000, 500, 0.2754068364830016, 0.07027148136015379, 0.8206999897956848
0.85, 23000, 500, 0.2926197637631892, 0.0746634489451634, 0.8130000233650208
0.9, 23000, 500, 0.3098326910433768, 0.07905541653017302, 0.8130000233650208
0.95, 23000, 500, 0.3270456183235644, 0.08344738411518263, 0.8087999820709229
0.0, 24000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 24000, 500, 0.016495721976846452, 0.004208968935634211, 0.8529000282287598
0.1, 24000, 500, 0.032991443953692905, 0.008417937871268422, 0.8525000214576721
0.15, 24000, 500, 0.04948716593053935, 0.012626906806902633, 0.8510000109672546
0.2, 24000, 500, 0.06598288790738581, 0.016835875742536845, 0.8500999808311462
0.25, 24000, 500, 0.08247860988423225, 0.021044844678171058, 0.8499000072479248
0.3, 24000, 500, 0.0989743318610787, 0.025253813613805267, 0.847599983215332
0.35, 24000, 500, 0.11547005383792512, 0.02946278254943948, 0.8446999788284302
0.4, 24000, 500, 0.13196577581477162, 0.03367175148507369, 0.8443999886512756
0.45, 24000, 500, 0.14846149779161805, 0.037880720420707906, 0.8414000272750854
0.5, 24000, 500, 0.1649572197684645, 0.042089689356342115, 0.840499997138977
0.55, 24000, 500, 0.18145294174531096, 0.04629865829197633, 0.8425999879837036
0.6, 24000, 500, 0.1979486637221574, 0.050507627227610534, 0.8343999981880188
0.65, 24000, 500, 0.21444438569900384, 0.05471659616324476, 0.8341000080108643
0.7, 24000, 500, 0.23094010767585024, 0.05892556509887896, 0.8330000042915344
0.75, 24000, 500, 0.24743582965269678, 0.06313453403451318, 0.8263999819755554
0.8, 24000, 500, 0.26393155162954324, 0.06734350297014738, 0.8242999911308289
0.85, 24000, 500, 0.28042727360638964, 0.0715524719057816, 0.8166999816894531
0.9, 24000, 500, 0.2969229955832361, 0.07576144084141581, 0.8125
0.95, 24000, 500, 0.31341871756008255, 0.07997040977705001, 0.8087999820709229
0.0, 25000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 25000, 500, 0.015835893097772592, 0.004040610178208843, 0.8561000227928162
0.1, 25000, 500, 0.031671786195545185, 0.008081220356417685, 0.8539999723434448
0.15, 25000, 500, 0.04750767929331777, 0.012121830534626527, 0.8543000221252441
0.2, 25000, 500, 0.06334357239109037, 0.01616244071283537, 0.8486999869346619
0.25, 25000, 500, 0.07917946548886297, 0.020203050891044214, 0.8507999777793884
0.3, 25000, 500, 0.09501535858663554, 0.024243661069253054, 0.8464000225067139
0.35, 25000, 500, 0.11085125168440814, 0.0282842712474619, 0.8445000052452087
0.4, 25000, 500, 0.12668714478218074, 0.03232488142567074, 0.8481000065803528
0.45, 25000, 500, 0.14252303787995332, 0.03636549160387959, 0.8403000235557556
0.5, 25000, 500, 0.15835893097772594, 0.04040610178208843, 0.8427000045776367
0.55, 25000, 500, 0.17419482407549852, 0.04444671196029728, 0.8389000296592712
0.6, 25000, 500, 0.19003071717327108, 0.04848732213850611, 0.8342999815940857
0.65, 25000, 500, 0.20586661027104367, 0.05252793231671497, 0.8391000032424927
0.7, 25000, 500, 0.22170250336881628, 0.0565685424949238, 0.8313000202178955
0.75, 25000, 500, 0.2375383964665889, 0.06060915267313265, 0.8310999870300293
0.8, 25000, 500, 0.2533742895643615, 0.06464976285134148, 0.8256999850273132
0.85, 25000, 500, 0.2692101826621341, 0.06869037302955032, 0.8240000009536743
0.9, 25000, 500, 0.28504607575990665, 0.07273098320775918, 0.8198000192642212
0.95, 25000, 500, 0.30088196885767926, 0.07677159338596802, 0.8105999827384949
0.0, 26000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 26000, 500, 0.0152268202863198, 0.00388520209443158, 0.8521000146865845
0.1, 26000, 500, 0.0304536405726396, 0.00777040418886316, 0.8529999852180481
0.15, 26000, 500, 0.045680460858959396, 0.011655606283294739, 0.8536999821662903
0.2, 26000, 500, 0.0609072811452792, 0.01554080837772632, 0.8481000065803528
0.25, 26000, 500, 0.076134101431599, 0.0194260104721579, 0.8497999906539917
0.3, 26000, 500, 0.09136092171791879, 0.023311212566589478, 0.8489999771118164
0.35, 26000, 500, 0.1065877420042386, 0.027196414661021056, 0.8452000021934509
0.4, 26000, 500, 0.1218145622905584, 0.03108161675545264, 0.8446999788284302
0.45, 26000, 500, 0.1370413825768782, 0.03496681884988422, 0.8422999978065491
0.5, 26000, 500, 0.152268202863198, 0.0388520209443158, 0.8427000045776367
0.55, 26000, 500, 0.1674950231495178, 0.042737223038747385, 0.8378999829292297
0.6, 26000, 500, 0.18272184343583758, 0.046622425133178956, 0.8377000093460083
0.65, 26000, 500, 0.1979486637221574, 0.05050762722761054, 0.8339999914169312
0.7, 26000, 500, 0.2131754840084772, 0.05439282932204211, 0.8342999815940857
0.75, 26000, 500, 0.228402304294797, 0.0582780314164737, 0.8271999955177307
0.8, 26000, 500, 0.2436291245811168, 0.06216323351090528, 0.829200029373169
0.85, 26000, 500, 0.2588559448674366, 0.06604843560533685, 0.8223000168800354
0.9, 26000, 500, 0.2740827651537564, 0.06993363769976844, 0.8220999836921692
0.95, 26000, 500, 0.2893095854400762, 0.07381883979420002, 0.8219000101089478
0.0, 27000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 27000, 500, 0.014662863979419068, 0.003741305720563744, 0.852400004863739
0.1, 27000, 500, 0.029325727958838137, 0.007482611441127488, 0.8531000018119812
0.15, 27000, 500, 0.0439885919382572, 0.01122391716169123, 0.8504999876022339
0.2, 27000, 500, 0.05865145591767627, 0.014965222882254976, 0.8518000245094299
0.25, 27000, 500, 0.07331431989709533, 0.01870652860281872, 0.8464000225067139
0.3, 27000, 500, 0.0879771838765144, 0.02244783432338246, 0.8472999930381775
0.35, 27000, 500, 0.10264004785593346, 0.026189140043946204, 0.847100019454956
0.4, 27000, 500, 0.11730291183535255, 0.029930445764509952, 0.8472999930381775
0.45, 27000, 500, 0.1319657758147716, 0.033671751485073696, 0.8427000045776367
0.5, 27000, 500, 0.14662863979419066, 0.03741305720563744, 0.8450999855995178
0.55, 27000, 500, 0.16129150377360973, 0.04115436292620118, 0.8388000130653381
0.6, 27000, 500, 0.1759543677530288, 0.04489566864676492, 0.8395000100135803
0.65, 27000, 500, 0.19061723173244785, 0.048636974367328674, 0.8379999995231628
0.7, 27000, 500, 0.20528009571186692, 0.05237828008789241, 0.8317000269889832
0.75, 27000, 500, 0.21994295969128602, 0.056119585808456156, 0.8278999924659729
0.8, 27000, 500, 0.2346058236707051, 0.059860891529019904, 0.829800009727478
0.85, 27000, 500, 0.24926868765012414, 0.06360219724958363, 0.8242999911308289
0.9, 27000, 500, 0.2639315516295432, 0.06734350297014739, 0.8206999897956848
0.95, 27000, 500, 0.27859441560896225, 0.07108480869071114, 0.8234999775886536
0.0, 28000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 28000, 500, 0.014139190265868387, 0.0036076876591150386, 0.8536999821662903
0.1, 28000, 500, 0.028278380531736775, 0.007215375318230077, 0.8529000282287598
0.15, 28000, 500, 0.04241757079760515, 0.010823062977345114, 0.8514000177383423
0.2, 28000, 500, 0.05655676106347355, 0.014430750636460155, 0.8495000004768372
0.25, 28000, 500, 0.07069595132934194, 0.018038438295575193, 0.8504999876022339
0.3, 28000, 500, 0.0848351415952103, 0.02164612595469023, 0.848800003528595
0.35, 28000, 500, 0.0989743318610787, 0.025253813613805267, 0.8446999788284302
0.4, 28000, 500, 0.1131135221269471, 0.02886150127292031, 0.847599983215332
0.45, 28000, 500, 0.12725271239281546, 0.032469188932035355, 0.8439000248908997
0.5, 28000, 500, 0.14139190265868387, 0.036076876591150386, 0.8406000137329102
0.55, 28000, 500, 0.15553109292455222, 0.03968456425026543, 0.8422999978065491
0.6, 28000, 500, 0.1696702831904206, 0.04329225190938046, 0.8348000049591064
0.65, 28000, 500, 0.18380947345628898, 0.04689993956849551, 0.8392000198364258
0.7, 28000, 500, 0.1979486637221574, 0.050507627227610534, 0.8342000246047974
0.75, 28000, 500, 0.2120878539880258, 0.05411531488672557, 0.8361999988555908
0.8, 28000, 500, 0.2262270442538942, 0.05772300254584062, 0.83160001039505
0.85, 28000, 500, 0.24036623451976255, 0.06133069020495565, 0.8306000232696533
0.9, 28000, 500, 0.25450542478563093, 0.06493837786407071, 0.8251000046730042
0.95, 28000, 500, 0.26864461505149934, 0.06854606552318573, 0.8263000249862671
0.0, 29000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 29000, 500, 0.01365163198083844, 0.0034832846363869337, 0.8547000288963318
0.1, 29000, 500, 0.02730326396167688, 0.0069665692727738674, 0.8500000238418579
0.15, 29000, 500, 0.04095489594251532, 0.010449853909160799, 0.8517000079154968
0.2, 29000, 500, 0.05460652792335376, 0.013933138545547735, 0.8513000011444092
0.25, 29000, 500, 0.06825815990419219, 0.01741642318193467, 0.8501999974250793
0.3, 29000, 500, 0.08190979188503064, 0.020899707818321598, 0.8495000004768372
0.35, 29000, 500, 0.09556142386586908, 0.024382992454708534, 0.8461999893188477
0.4, 29000, 500, 0.10921305584670753, 0.02786627709109547, 0.8446999788284302
0.45, 29000, 500, 0.12286468782754598, 0.031349561727482406, 0.8461999893188477
0.5, 29000, 500, 0.13651631980838438, 0.03483284636386934, 0.8468000292778015
0.55, 29000, 500, 0.15016795178922288, 0.03831613100025628, 0.8407999873161316
0.6, 29000, 500, 0.16381958377006128, 0.041799415636643196, 0.8410999774932861
0.65, 29000, 500, 0.17747121575089975, 0.04528270027303015, 0.8414000272750854
0.7, 29000, 500, 0.19112284773173815, 0.04876598490941707, 0.8388000130653381
0.75, 29000, 500, 0.20477447971257662, 0.05224926954580401, 0.8355000019073486
0.8, 29000, 500, 0.21842611169341505, 0.05573255418219094, 0.8309000134468079
0.85, 29000, 500, 0.23207774367425352, 0.05921583881857787, 0.8282999992370605
0.9, 29000, 500, 0.24572937565509195, 0.06269912345496481, 0.8258000016212463
0.95, 29000, 500, 0.25938100763593036, 0.06618240809135174, 0.8216999769210815
0.0, 30000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 30000, 500, 0.01319657758147716, 0.003367175148507369, 0.8528000116348267
0.1, 30000, 500, 0.02639315516295432, 0.006734350297014738, 0.8537999987602234
0.15, 30000, 500, 0.03958973274443147, 0.010101525445522105, 0.8503999710083008
0.2, 30000, 500, 0.05278631032590864, 0.013468700594029477, 0.850600004196167
0.25, 30000, 500, 0.0659828879073858, 0.016835875742536845, 0.850600004196167
0.3, 30000, 500, 0.07917946548886294, 0.02020305089104421, 0.8501999974250793
0.35, 30000, 500, 0.09237604307034011, 0.023570226039551584, 0.8495000004768372
0.4, 30000, 500, 0.10557262065181729, 0.026937401188058954, 0.8454999923706055
0.45, 30000, 500, 0.11876919823329445, 0.030304576336566327, 0.8445000052452087
0.5, 30000, 500, 0.1319657758147716, 0.03367175148507369, 0.8461999893188477
0.55, 30000, 500, 0.14516235339624875, 0.03703892663358106, 0.8410999774932861
0.6, 30000, 500, 0.15835893097772588, 0.04040610178208842, 0.8417999744415283
0.65, 30000, 500, 0.17155550855920307, 0.0437732769305958, 0.8411999940872192
0.7, 30000, 500, 0.18475208614068023, 0.04714045207910317, 0.8366000056266785
0.75, 30000, 500, 0.19794866372215741, 0.050507627227610534, 0.8359000086784363
0.8, 30000, 500, 0.21114524130363457, 0.05387480237611791, 0.8374999761581421
0.85, 30000, 500, 0.2243418188851117, 0.05724197752462527, 0.8345999717712402
0.9, 30000, 500, 0.2375383964665889, 0.06060915267313265, 0.832099974155426
0.95, 30000, 500, 0.25073497404806605, 0.06397632782164002, 0.8277999758720398
0.0, 31000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 31000, 500, 0.012770881530461768, 0.0032585565953297123, 0.8546000123023987
0.1, 31000, 500, 0.025541763060923536, 0.006517113190659425, 0.8546000123023987
0.15, 31000, 500, 0.0383126445913853, 0.009775669785989136, 0.8514999747276306
0.2, 31000, 500, 0.05108352612184707, 0.01303422638131885, 0.8507999777793884
0.25, 31000, 500, 0.06385440765230883, 0.016292782976648563, 0.8486999869346619
0.3, 31000, 500, 0.0766252891827706, 0.01955133957197827, 0.8500000238418579
0.35, 31000, 500, 0.08939617071323237, 0.022809896167307987, 0.8482999801635742
0.4, 31000, 500, 0.10216705224369414, 0.0260684527626377, 0.8481000065803528
0.45, 31000, 500, 0.11493793377415591, 0.029327009357967414, 0.8457000255584717
0.5, 31000, 500, 0.12770881530461767, 0.032585565953297126, 0.842199981212616
0.55, 31000, 500, 0.14047969683507947, 0.03584412254862684, 0.843500018119812
0.6, 31000, 500, 0.1532505783655412, 0.03910267914395654, 0.8416000008583069
0.65, 31000, 500, 0.16602145989600298, 0.04236123573928626, 0.8400999903678894
0.7, 31000, 500, 0.17879234142646475, 0.04561979233461597, 0.839900016784668
0.75, 31000, 500, 0.1915632229569265, 0.048878348929945685, 0.8374999761581421
0.8, 31000, 500, 0.20433410448738829, 0.0521369055252754, 0.8345999717712402
0.85, 31000, 500, 0.21710498601785003, 0.0553954621206051, 0.8343999981880188
0.9, 31000, 500, 0.22987586754831182, 0.05865401871593483, 0.8285999894142151
0.95, 31000, 500, 0.2426467490787736, 0.06191257531126453, 0.8289999961853027
0.0, 32000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 32000, 500, 0.012371791482634838, 0.003156726701725659, 0.8539999723434448
0.1, 32000, 500, 0.024743582965269677, 0.006313453403451318, 0.8521000146865845
0.15, 32000, 500, 0.03711537444790451, 0.009470180105176975, 0.8525999784469604
0.2, 32000, 500, 0.049487165930539354, 0.012626906806902635, 0.8500000238418579
0.25, 32000, 500, 0.06185895741317419, 0.015783633508628294, 0.8490999937057495
0.3, 32000, 500, 0.07423074889580902, 0.01894036021035395, 0.8511999845504761
0.35, 32000, 500, 0.08660254037844385, 0.02209708691207961, 0.8474000096321106
0.4, 32000, 500, 0.09897433186107871, 0.02525381361380527, 0.843500018119812
0.45, 32000, 500, 0.11134612334371354, 0.02841054031553093, 0.8468000292778015
0.5, 32000, 500, 0.12371791482634838, 0.03156726701725659, 0.8467000126838684
0.55, 32000, 500, 0.13608970630898323, 0.03472399371898225, 0.8439000248908997
0.6, 32000, 500, 0.14846149779161805, 0.0378807204207079, 0.8391000032424927
0.65, 32000, 500, 0.16083328927425286, 0.04103744712243357, 0.8424000144004822
0.7, 32000, 500, 0.1732050807568877, 0.04419417382415922, 0.8377000093460083
0.75, 32000, 500, 0.18557687223952257, 0.04735090052588488, 0.8363000154495239
0.8, 32000, 500, 0.19794866372215741, 0.05050762722761054, 0.8317000269889832
0.85, 32000, 500, 0.21032045520479223, 0.053664353929336196, 0.8295000195503235
0.9, 32000, 500, 0.22269224668742707, 0.05682108063106186, 0.8367999792098999
0.95, 32000, 500, 0.2350640381700619, 0.059977807332787514, 0.829200029373169
0.0, 33000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 33000, 500, 0.011996888710433782, 0.003061068316824881, 0.8532000184059143
0.1, 33000, 500, 0.023993777420867564, 0.006122136633649762, 0.8529999852180481
0.15, 33000, 500, 0.03599066613130135, 0.009183204950474642, 0.8514999747276306
0.2, 33000, 500, 0.04798755484173513, 0.012244273267299524, 0.8503000140190125
0.25, 33000, 500, 0.059984443552168906, 0.015305341584124405, 0.8510000109672546
0.3, 33000, 500, 0.0719813322626027, 0.018366409900949284, 0.8514999747276306
0.35, 33000, 500, 0.08397822097303645, 0.021427478217774167, 0.847100019454956
0.4, 33000, 500, 0.09597510968347026, 0.02448854653459905, 0.8482999801635742
0.45, 33000, 500, 0.10797199839390403, 0.02754961485142393, 0.8468999862670898
0.5, 33000, 500, 0.11996888710433781, 0.03061068316824881, 0.8452000021934509
0.55, 33000, 500, 0.13196577581477162, 0.033671751485073696, 0.8442000150680542
0.6, 33000, 500, 0.1439626645252054, 0.03673281980189857, 0.8424999713897705
0.65, 33000, 500, 0.15595955323563918, 0.03979388811872346, 0.8434000015258789
0.7, 33000, 500, 0.1679564419460729, 0.04285495643554833, 0.8367999792098999
0.75, 33000, 500, 0.1799533306565067, 0.04591602475237322, 0.839900016784668
0.8, 33000, 500, 0.1919502193669405, 0.0489770930691981, 0.8328999876976013
0.85, 33000, 500, 0.2039471080773743, 0.05203816138602298, 0.8317999839782715
0.9, 33000, 500, 0.21594399678780807, 0.05509922970284786, 0.8309999704360962
0.95, 33000, 500, 0.22794088549824187, 0.05816029801967275, 0.8338000178337097
0.0, 34000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 34000, 500, 0.011644039042479846, 0.0029710368957417965, 0.8533999919891357
0.1, 34000, 500, 0.023288078084959692, 0.005942073791483593, 0.8521000146865845
0.15, 34000, 500, 0.03493211712743954, 0.008913110687225388, 0.8514999747276306
0.2, 34000, 500, 0.046576156169919385, 0.011884147582967186, 0.8508999943733215
0.25, 34000, 500, 0.05822019521239923, 0.014855184478708983, 0.8510000109672546
0.3, 34000, 500, 0.06986423425487907, 0.017826221374450776, 0.8468999862670898
0.35, 34000, 500, 0.08150827329735892, 0.020797258270192576, 0.8483999967575073
0.4, 34000, 500, 0.09315231233983877, 0.023768295165934372, 0.8507999777793884
0.45, 34000, 500, 0.10479635138231862, 0.026739332061676172, 0.8467000126838684
0.5, 34000, 500, 0.11644039042479847, 0.029710368957417965, 0.8456000089645386
0.55, 34000, 500, 0.12808442946727833, 0.03268140585315976, 0.8456000089645386
0.6, 34000, 500, 0.13972846850975815, 0.03565244274890155, 0.8414000272750854
0.65, 34000, 500, 0.151372507552238, 0.03862347964464336, 0.8428999781608582
0.7, 34000, 500, 0.16301654659471784, 0.04159451654038515, 0.842199981212616
0.75, 34000, 500, 0.17466058563719772, 0.04456555343612695, 0.8384000062942505
0.8, 34000, 500, 0.18630462467967754, 0.047536590331868744, 0.8377000093460083
0.85, 34000, 500, 0.19794866372215741, 0.050507627227610534, 0.8331000208854675
0.9, 34000, 500, 0.20959270276463723, 0.053478664123352344, 0.8306999802589417
0.95, 34000, 500, 0.22123674180711708, 0.056449701019094134, 0.8324000239372253
0.0, 35000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 35000, 500, 0.011311352212694708, 0.002886150127292031, 0.8547000288963318
0.1, 35000, 500, 0.022622704425389415, 0.005772300254584062, 0.8529999852180481
0.15, 35000, 500, 0.033934056638084124, 0.008658450381876091, 0.8543999791145325
0.2, 35000, 500, 0.04524540885077883, 0.011544600509168125, 0.8508999943733215
0.25, 35000, 500, 0.05655676106347355, 0.014430750636460155, 0.849399983882904
0.3, 35000, 500, 0.06786811327616825, 0.017316900763752183, 0.8499000072479248
0.35, 35000, 500, 0.07917946548886294, 0.020203050891044214, 0.8496999740600586
0.4, 35000, 500, 0.09049081770155766, 0.02308920101833625, 0.8452000021934509
